expense_id;client_id;place_id;is_promo_type;creation_utc;creator_employee_id
840709;157807;3;0;2018-10-06 16:21:00;7512
840713;157785;3;0;2018-10-06 16:24:00;7512
840714;146020;1;0;2018-10-06 16:24:00;1031
840716;139186;1;0;2018-10-06 16:29:00;1031
840723;158695;3;1;2018-10-06 17:04:00;7570
840724;127171;3;0;2018-10-06 17:06:00;7448
840725;129105;1;0;2018-10-06 17:08:00;1031
840729;158696;3;1;2018-10-06 17:10:00;7570
840732;134267;1;0;2018-10-06 17:12:00;1031
840734;158697;3;0;2018-10-06 17:13:00;7570
840503;148069;3;0;2018-10-06 12:59:00;7448
840506;158619;1;0;2018-10-06 13:01:00;1031
840513;79305;1;0;2018-10-06 13:12:00;1031
840527;158675;3;0;2018-10-06 13:35:00;7448
840541;148603;3;0;2018-10-06 13:50:00;7448
840542;147567;3;0;2018-10-06 13:50:00;7448
840543;132375;3;0;2018-10-06 13:50:00;7448
840547;155586;3;0;2018-10-06 13:55:00;7448
840548;121938;3;0;2018-10-06 13:56:00;7448
840549;121938;3;0;2018-10-06 13:56:00;7448
840550;94284;3;0;2018-10-06 13:56:00;7448
840556;153334;3;0;2018-10-06 13:59:00;7448
840557;121936;3;0;2018-10-06 14:01:00;7448
840563;54677;3;0;2018-10-06 14:16:00;7448
840570;158677;1;0;2018-10-06 14:37:00;1031
840571;154465;1;0;2018-10-06 14:37:00;1031
840572;158670;1;0;2018-10-06 14:37:00;1031
840573;154465;1;0;2018-10-06 14:37:00;1031
840578;158451;3;0;2018-10-06 14:40:00;7448
840585;124658;3;0;2018-10-06 14:42:00;7448
840596;137072;3;0;2018-10-06 14:52:00;7448
840601;153922;1;0;2018-10-06 14:57:00;7536
840602;153918;1;0;2018-10-06 14:57:00;7536
840603;158685;1;0;2018-10-06 14:57:00;1031
840608;158680;1;0;2018-10-06 14:58:00;1031
840609;158684;1;0;2018-10-06 14:58:00;1031
840610;158680;1;0;2018-10-06 14:58:00;1031
840611;158686;1;0;2018-10-06 14:58:00;1031
840616;70652;1;0;2018-10-06 14:59:00;7536
840617;133022;1;0;2018-10-06 14:59:00;7536
840618;70652;1;0;2018-10-06 14:59:00;7536
840623;133022;1;0;2018-10-06 14:59:00;7536
840624;70652;1;0;2018-10-06 14:59:00;7536
840625;66285;1;0;2018-10-06 14:59:00;7536
840655;158654;1;0;2018-10-06 15:31:00;1031
840660;151795;3;0;2018-10-06 15:41:00;7448
840662;151797;3;0;2018-10-06 15:43:00;7448
840663;151797;3;0;2018-10-06 15:44:00;7448
840667;151797;3;0;2018-10-06 15:51:00;7448
840668;151795;3;0;2018-10-06 15:51:00;7448
840669;151797;3;0;2018-10-06 15:51:00;7448
840670;151795;3;0;2018-10-06 15:51:00;7448
840679;158599;1;0;2018-10-06 15:59:00;1031
840680;158617;1;0;2018-10-06 15:59:00;1031
840684;157810;3;0;2018-10-06 16:08:00;7512
840685;156322;3;0;2018-10-06 16:09:00;7512
840686;158678;1;0;2018-10-06 16:10:00;1031
840687;154324;1;0;2018-10-06 16:10:00;1031
840691;96120;3;0;2018-10-06 16:10:00;7448
840692;148069;3;0;2018-10-06 16:11:00;7512
840698;157792;3;0;2018-10-06 16:13:00;7512
840699;157806;3;0;2018-10-06 16:14:00;7512
840701;157799;3;0;2018-10-06 16:15:00;7512
840704;151752;3;0;2018-10-06 16:18:00;7448
840705;148532;3;0;2018-10-06 16:18:00;7448
840706;158633;1;0;2018-10-06 16:18:00;1031
840707;158616;1;0;2018-10-06 16:19:00;1031
840715;157797;3;0;2018-10-06 16:25:00;7512
840726;158695;3;0;2018-10-06 17:08:00;7570
840727;158696;3;0;2018-10-06 17:10:00;7570
840736;151795;3;0;2018-10-06 17:14:00;7448
840739;158698;3;1;2018-10-06 17:16:00;7570
840747;158700;3;1;2018-10-06 17:21:00;7570
840752;158702;3;1;2018-10-06 17:24:00;7570
840755;158704;3;0;2018-10-06 17:30:00;7570
840756;158704;3;0;2018-10-06 17:30:00;7570
840757;158704;3;0;2018-10-06 17:31:00;7570
840758;149340;3;0;2018-10-06 17:31:00;7570
840764;158599;1;0;2018-10-06 17:39:00;1031
840765;133894;3;0;2018-10-06 17:40:00;7570
840769;157783;3;0;2018-10-06 17:48:00;7570
840770;158663;1;0;2018-10-06 17:50:00;1031
840775;156301;3;0;2018-10-06 17:51:00;7448
840779;93605;1;0;2018-10-06 17:55:00;1031
840780;158659;1;0;2018-10-06 17:55:00;1031
840781;38893;3;0;2018-10-06 17:55:00;7448
840785;121920;3;0;2018-10-06 17:58:00;7570
840788;93858;3;0;2018-10-06 18:03:00;7448
840789;93857;3;0;2018-10-06 18:03:00;7448
840790;105228;3;0;2018-10-06 18:03:00;7448
840795;133728;3;0;2018-10-06 18:10:00;7448
840796;31453;3;0;2018-10-06 18:10:00;7448
840797;50071;3;0;2018-10-06 18:10:00;7448
840800;155954;1;0;2018-10-06 18:12:00;1031
840801;155955;1;0;2018-10-06 18:12:00;1031
840802;158705;1;0;2018-10-06 18:12:00;1031
840814;158322;3;1;2018-10-06 18:19:00;7448
840815;93858;3;0;2018-10-06 18:21:00;7448
840816;140801;3;0;2018-10-06 18:23:00;7448
840821;105228;3;0;2018-10-06 18:24:00;7448
840822;93858;3;0;2018-10-06 18:24:00;7448
840823;93857;3;0;2018-10-06 18:24:00;7448
840827;151795;3;0;2018-10-06 18:25:00;7448
840735;158697;3;1;2018-10-06 17:13:00;7570
840738;158698;3;0;2018-10-06 17:15:00;7570
840744;158699;3;0;2018-10-06 17:18:00;7570
840745;158699;3;1;2018-10-06 17:19:00;7570
840746;158700;3;0;2018-10-06 17:21:00;7570
840749;158652;1;0;2018-10-06 17:22:00;1031
840750;158653;1;0;2018-10-06 17:22:00;1031
840751;158702;3;0;2018-10-06 17:23:00;7570
840753;158703;3;1;2018-10-06 17:26:00;7570
840759;158704;3;0;2018-10-06 17:32:00;7570
840760;158616;1;0;2018-10-06 17:35:00;1031
840761;158598;1;0;2018-10-06 17:36:00;1031
840762;158706;3;0;2018-10-06 17:36:00;7570
840763;158706;3;0;2018-10-06 17:38:00;7570
840767;158707;3;0;2018-10-06 17:42:00;7570
840768;158707;3;0;2018-10-06 17:43:00;7570
840771;158633;1;0;2018-10-06 17:50:00;1031
840772;158661;1;0;2018-10-06 17:50:00;1031
840773;158654;1;0;2018-10-06 17:50:00;1031
840774;133807;3;0;2018-10-06 17:51:00;7448
840776;157805;3;0;2018-10-06 17:53:00;7570
840778;93604;1;0;2018-10-06 17:55:00;1031
840782;92902;1;0;2018-10-06 17:56:00;1031
840786;143425;3;0;2018-10-06 18:02:00;7448
840787;143425;3;0;2018-10-06 18:03:00;7448
840792;31453;3;0;2018-10-06 18:08:00;7448
840798;31453;3;0;2018-10-06 18:10:00;7448
840799;50071;3;0;2018-10-06 18:10:00;7448
840803;70652;1;0;2018-10-06 18:12:00;1031
840804;70652;1;0;2018-10-06 18:12:00;1031
840805;158610;3;0;2018-10-06 18:14:00;7448
840806;125497;3;0;2018-10-06 18:14:00;7448
840812;124658;3;0;2018-10-06 18:16:00;7448
840813;158322;3;0;2018-10-06 18:19:00;7448
840818;140801;3;0;2018-10-06 18:24:00;7448
840819;93858;3;0;2018-10-06 18:24:00;7448
840820;93857;3;0;2018-10-06 18:24:00;7448
840824;105228;3;0;2018-10-06 18:24:00;7448
840825;93857;3;0;2018-10-06 18:24:00;7448
840826;151793;3;0;2018-10-06 18:25:00;7448
840839;157748;3;0;2018-10-06 18:42:00;7448
840841;157742;3;0;2018-10-06 18:42:00;7448
840845;157742;3;0;2018-10-06 18:48:00;7448
840846;158710;1;0;2018-10-06 18:49:00;1031
840847;158711;1;0;2018-10-06 18:49:00;1031
840850;157746;3;0;2018-10-06 18:51:00;7448
840851;158620;1;0;2018-10-06 18:51:00;1031
840852;158639;1;0;2018-10-06 18:51:00;1031
840853;158635;1;0;2018-10-06 18:51:00;1031
840858;158657;1;0;2018-10-06 18:55:00;1031
840859;117936;3;1;2018-10-06 18:56:00;7448
840860;158598;1;0;2018-10-06 18:57:00;1031
840861;158599;1;0;2018-10-06 18:58:00;1031
840865;154083;1;0;2018-10-06 19:01:00;1031
840866;158654;1;0;2018-10-06 19:02:00;1031
840867;158661;1;0;2018-10-06 19:02:00;1031
840868;158663;1;0;2018-10-06 19:02:00;1031
840874;134516;3;0;2018-10-06 19:24:00;7448
840875;158520;3;0;2018-10-06 19:26:00;7570
840876;133438;3;0;2018-10-06 19:28:00;7570
840882;154545;3;0;2018-10-06 19:47:00;7570
840883;123404;3;0;2018-10-06 19:47:00;7570
840887;158652;1;0;2018-10-06 19:52:00;1031
840888;158632;1;0;2018-10-06 19:53:00;1031
840889;158627;1;0;2018-10-06 19:53:00;1031
840894;156068;1;0;2018-10-06 19:59:00;7579
840895;155794;1;0;2018-10-06 19:59:00;7579
840900;157789;3;0;2018-10-06 20:11:00;7570
840906;80592;3;0;2018-10-06 20:15:00;7570
840907;62219;1;0;2018-10-06 20:16:00;7579
840908;158693;3;0;2018-10-06 20:17:00;7570
840911;127489;1;0;2018-10-06 20:28:00;7579
840912;69142;1;0;2018-10-06 20:31:00;1031
840913;133825;1;0;2018-10-06 20:31:00;1031
840917;69142;1;0;2018-10-06 20:35:00;7579
840918;53719;1;0;2018-10-06 20:35:00;7579
840919;155849;1;0;2018-10-06 20:36:00;7579
840923;157787;3;0;2018-10-06 20:39:00;7570
840924;137109;1;0;2018-10-06 20:40:00;7579
840930;92902;1;0;2018-10-06 20:56:00;1031
840931;151549;1;0;2018-10-06 20:57:00;7579
840932;80510;1;0;2018-10-06 20:57:00;7579
840935;108326;3;0;2018-10-06 21:02:00;7570
840941;36214;1;0;2018-10-06 21:21:00;7579
840944;154948;3;0;2018-10-06 21:23:00;7448
840949;120626;1;0;2018-10-06 21:39:00;7579
840953;158632;1;0;2018-10-06 21:47:00;1031
840954;158623;1;0;2018-10-06 21:48:00;1031
840956;136730;3;0;2018-10-06 21:51:00;7570
840958;155849;1;0;2018-10-06 22:17:00;1031
840959;157792;3;0;2018-10-06 22:18:00;7570
840960;33755;3;0;2018-10-06 22:19:00;7570
840961;132153;3;0;2018-10-06 22:28:00;7570
840965;51512;3;0;2018-10-06 22:31:00;7570
840966;51510;3;0;2018-10-06 22:31:00;7570
840970;158520;3;0;2018-10-06 22:52:00;7570
840828;157747;3;0;2018-10-06 18:30:00;7448
840829;158694;3;0;2018-10-06 18:31:00;7448
840830;158675;3;1;2018-10-06 18:33:00;7448
840837;158322;3;0;2018-10-06 18:41:00;7448
840842;157748;3;0;2018-10-06 18:43:00;7448
840843;158694;3;0;2018-10-06 18:46:00;7448
840844;157747;3;0;2018-10-06 18:46:00;7448
840848;157747;3;0;2018-10-06 18:50:00;7448
840849;157748;3;0;2018-10-06 18:50:00;7448
840854;158616;1;0;2018-10-06 18:54:00;1031
840855;117936;3;0;2018-10-06 18:54:00;7448
840856;96120;3;0;2018-10-06 18:54:00;7448
840857;139651;1;0;2018-10-06 18:55:00;1031
840862;158633;1;0;2018-10-06 18:58:00;1031
840863;158653;1;0;2018-10-06 18:58:00;1031
840864;134413;3;0;2018-10-06 19:00:00;7448
840878;151543;3;0;2018-10-06 19:28:00;7448
840884;70938;3;0;2018-10-06 19:47:00;7570
840885;158623;1;0;2018-10-06 19:50:00;1031
840890;51789;3;0;2018-10-06 19:53:00;7570
840891;156068;1;0;2018-10-06 19:58:00;1031
840892;158618;1;0;2018-10-06 19:59:00;1031
840893;158617;1;0;2018-10-06 19:59:00;1031
840905;80592;3;0;2018-10-06 20:15:00;7570
840910;157787;3;0;2018-10-06 20:20:00;7570
840914;97056;3;0;2018-10-06 20:33:00;7570
840915;133825;1;0;2018-10-06 20:33:00;7579
840916;38893;3;0;2018-10-06 20:34:00;7570
840920;127489;1;0;2018-10-06 20:36:00;7579
840921;137108;1;0;2018-10-06 20:37:00;1031
840922;137109;1;0;2018-10-06 20:37:00;7579
840925;137108;1;0;2018-10-06 20:42:00;7579
840926;137733;3;0;2018-10-06 20:47:00;7570
840927;62293;3;0;2018-10-06 20:50:00;7570
840928;151549;1;0;2018-10-06 20:55:00;1031
840929;151550;1;0;2018-10-06 20:56:00;7579
840933;151550;1;0;2018-10-06 20:57:00;7579
840934;80510;1;0;2018-10-06 20:57:00;7579
840937;158520;3;0;2018-10-06 21:13:00;7570
840938;124361;1;0;2018-10-06 21:15:00;7579
840947;53207;1;0;2018-10-06 21:26:00;7579
840950;31453;3;0;2018-10-06 21:45:00;7570
840951;31453;3;0;2018-10-06 21:46:00;7570
840952;50071;3;0;2018-10-06 21:46:00;7570
840957;157799;3;0;2018-10-06 22:07:00;7570
840962;158116;3;0;2018-10-06 22:28:00;7570
840963;158115;3;0;2018-10-06 22:29:00;7570
840964;51789;3;0;2018-10-06 22:31:00;7570
840967;122564;3;0;2018-10-06 22:35:00;7570
840968;156271;3;0;2018-10-06 22:46:00;7570
840969;156272;3;0;2018-10-06 22:46:00;7570
840972;155591;3;0;2018-10-06 22:56:00;7570
840973;158693;3;0;2018-10-06 22:58:00;7570
840974;158714;1;0;2018-10-06 23:02:00;7579
840975;146899;3;0;2018-10-06 23:02:00;7570
840980;157444;3;0;2018-10-06 23:07:00;7570
840981;145210;3;0;2018-10-06 23:08:00;7570
840986;158717;1;0;2018-10-06 23:18:00;7579
840987;158717;1;0;2018-10-06 23:20:00;7579
840992;158721;1;0;2018-10-06 23:25:00;7579
840993;158721;1;0;2018-10-06 23:28:00;7579
840996;158723;1;0;2018-10-06 23:40:00;7579
840997;158724;3;0;2018-10-06 23:46:00;7570
841000;158728;3;0;2018-10-07 00:00:00;7570
841001;158729;1;0;2018-10-07 00:01:00;7579
841002;158730;1;0;2018-10-07 00:06:00;7579
841004;139656;1;0;2018-10-07 00:09:00;7579
841005;158731;3;0;2018-10-07 00:11:00;7570
841006;158731;3;0;2018-10-07 00:13:00;7570
841009;158733;3;0;2018-10-07 00:23:00;7570
841010;158734;3;0;2018-10-07 00:27:00;7570
841014;158715;1;0;2018-10-07 00:50:00;7579
841015;158715;1;0;2018-10-07 00:50:00;1031
841016;120626;1;0;2018-10-07 00:50:00;1031
841017;38893;3;0;2018-10-07 00:52:00;7570
841022;158737;3;1;2018-10-07 01:00:00;7570
841027;158739;3;0;2018-10-07 01:17:00;7570
841028;155822;3;0;2018-10-07 01:20:00;7570
841029;158738;3;0;2018-10-07 01:21:00;7570
841030;118705;3;0;2018-10-07 01:23:00;7570
841039;146899;3;0;2018-10-07 01:43:00;7570
841044;154997;3;0;2018-10-07 02:05:00;7570
841050;38893;3;0;2018-10-07 02:11:00;7570
841051;154997;3;0;2018-10-07 02:12:00;7570
841052;149019;3;0;2018-10-07 02:12:00;7570
841053;26013;1;0;2018-10-07 02:14:00;7579
841057;38893;3;0;2018-10-07 02:21:00;7570
841058;70938;3;0;2018-10-07 02:21:00;7570
841061;158617;1;0;2018-10-07 02:24:00;7579
841062;146749;3;0;2018-10-07 02:24:00;7570
841063;146748;3;0;2018-10-07 02:25:00;7570
841064;124362;1;0;2018-10-07 02:25:00;7579
841073;157760;1;0;2018-10-07 03:05:00;1031
841074;158663;1;0;2018-10-07 03:07:00;1031
841079;147925;1;0;2018-10-07 03:52:00;1031
841082;36214;1;0;2018-10-07 04:03:00;7579
841087;74744;3;0;2018-10-07 04:06:00;7570
841088;158743;3;0;2018-10-07 04:10:00;7570
841089;74744;3;0;2018-10-07 04:10:00;7570
841093;158654;1;0;2018-10-07 04:19:00;7579
841094;33755;3;0;2018-10-07 04:27:00;7570
841097;158232;1;0;2018-10-07 05:12:00;7579
841098;158237;1;0;2018-10-07 05:12:00;1031
841099;158238;1;0;2018-10-07 05:12:00;1031
841100;158235;1;0;2018-10-07 05:12:00;7579
841103;158237;1;0;2018-10-07 05:16:00;7579
837314;153380;1;0;2018-09-29 09:44:00;1031
837324;80617;1;0;2018-09-29 10:53:00;1031
837329;158321;3;0;2018-09-29 11:34:00;7595
837330;158322;3;0;2018-09-29 11:39:00;7595
837331;158323;3;0;2018-09-29 11:45:00;7595
837335;132885;3;0;2018-09-29 12:02:00;7595
837336;124658;3;0;2018-09-29 12:13:00;7595
837337;133893;3;0;2018-09-29 12:13:00;7595
837342;157559;1;0;2018-09-29 12:38:00;7536
837344;155777;3;0;2018-09-29 12:39:00;7595
837349;136796;3;0;2018-09-29 12:53:00;7595
837350;100484;3;0;2018-09-29 12:55:00;7595
837351;143619;1;0;2018-09-29 12:56:00;1031
837356;145422;1;0;2018-09-29 12:57:00;1031
837357;143444;1;0;2018-09-29 12:58:00;7536
837358;158326;1;0;2018-09-29 12:58:00;1031
837359;143444;1;0;2018-09-29 12:58:00;1031
837366;158310;1;0;2018-09-29 13:04:00;1031
837367;158316;1;0;2018-09-29 13:04:00;1031
837370;158311;1;0;2018-09-29 13:07:00;7536
837371;158310;1;0;2018-09-29 13:08:00;7536
837374;124658;3;0;2018-09-29 13:17:00;7448
837375;124659;3;0;2018-09-29 13:17:00;7448
837378;134516;3;0;2018-09-29 13:21:00;7448
837382;143040;1;0;2018-09-29 13:26:00;1031
837383;155591;3;0;2018-09-29 13:28:00;7448
837393;98250;1;0;2018-09-29 13:33:00;7536
837396;158322;3;0;2018-09-29 13:36:00;7448
837397;158099;3;0;2018-09-29 13:36:00;7448
837398;157914;1;0;2018-09-29 13:37:00;1031
837401;158321;3;0;2018-09-29 13:38:00;7448
837402;158099;3;0;2018-09-29 13:38:00;7448
837403;158323;3;0;2018-09-29 13:39:00;7448
837405;123405;1;0;2018-09-29 14:02:00;1031
837406;40119;3;0;2018-09-29 14:03:00;7448
837411;123405;1;0;2018-09-29 14:16:00;7536
837412;70938;1;0;2018-09-29 14:16:00;7536
837413;123500;1;0;2018-09-29 14:17:00;7536
837417;123405;1;0;2018-09-29 14:18:00;7536
837418;70938;1;0;2018-09-29 14:18:00;7536
837419;151426;1;0;2018-09-29 14:20:00;1031
837423;148535;1;0;2018-09-29 14:21:00;7536
837424;40119;1;0;2018-09-29 14:21:00;7536
837435;147701;1;0;2018-09-29 14:39:00;1031
837437;158174;1;0;2018-09-29 14:40:00;1031
837444;147700;1;0;2018-09-29 14:48:00;1031
837445;153372;1;0;2018-09-29 14:48:00;1031
837446;145422;1;0;2018-09-29 14:48:00;1031
837447;153378;1;0;2018-09-29 14:49:00;1031
837459;158328;3;0;2018-09-29 15:16:00;7448
837460;158013;1;0;2018-09-29 15:17:00;1031
837461;156332;1;0;2018-09-29 15:17:00;1031
837462;146045;1;0;2018-09-29 15:17:00;1031
837466;158132;3;0;2018-09-29 15:21:00;7448
837469;158312;3;0;2018-09-29 15:26:00;7448
837470;133022;1;0;2018-09-29 15:28:00;7536
837475;153368;1;0;2018-09-29 15:34:00;1031
837476;139651;1;0;2018-09-29 15:34:00;1031
837481;116193;1;0;2018-09-29 15:37:00;1031
837482;157429;1;0;2018-09-29 15:38:00;1031
837483;151430;1;0;2018-09-29 15:39:00;1031
837484;147567;3;0;2018-09-29 15:39:00;7448
837488;116193;1;0;2018-09-29 15:39:00;7536
837489;132375;3;0;2018-09-29 15:40:00;7448
837490;48121;3;0;2018-09-29 15:40:00;7448
837494;157430;1;0;2018-09-29 15:41:00;1031
837495;158330;3;0;2018-09-29 15:41:00;7448
837496;158333;3;0;2018-09-29 15:42:00;7448
837499;158335;3;0;2018-09-29 15:44:00;7448
841120;158740;3;0;2018-10-07 05:27:00;7570
841124;29771;3;0;2018-10-07 05:31:00;7570
841125;108326;3;0;2018-10-07 05:32:00;7570
841126;151767;3;0;2018-10-07 05:33:00;7570
841129;71112;3;0;2018-10-07 05:35:00;7570
841130;158480;1;0;2018-10-07 05:36:00;1031
841131;139656;1;0;2018-10-07 05:36:00;1031
841137;145210;3;0;2018-10-07 05:38:00;7570
841140;124361;1;0;2018-10-07 05:43:00;1031
841146;124361;1;0;2018-10-07 05:43:00;1031
841154;158520;3;0;2018-10-07 06:09:00;7570
841156;153044;3;0;2018-10-07 06:20:00;7570
840971;158714;1;0;2018-10-06 22:53:00;7579
840976;151767;3;0;2018-10-06 23:03:00;7570
840977;120626;1;0;2018-10-06 23:03:00;7579
840978;108326;3;0;2018-10-06 23:04:00;7570
840979;120626;1;0;2018-10-06 23:05:00;7579
840982;29771;3;0;2018-10-06 23:09:00;7570
840983;158715;1;0;2018-10-06 23:09:00;7579
840984;158715;1;0;2018-10-06 23:11:00;7579
840988;158718;3;0;2018-10-06 23:21:00;7570
840989;105600;3;0;2018-10-06 23:23:00;7570
840994;158722;3;0;2018-10-06 23:35:00;7570
840995;158723;1;0;2018-10-06 23:39:00;7579
840998;158725;3;0;2018-10-06 23:51:00;7570
840999;158726;1;0;2018-10-06 23:55:00;7579
841003;158480;1;0;2018-10-07 00:07:00;7579
841007;158732;3;0;2018-10-07 00:15:00;7570
841008;158732;3;0;2018-10-07 00:19:00;7570
841011;158734;3;0;2018-10-07 00:30:00;7570
841012;158735;3;1;2018-10-07 00:41:00;7570
841013;113202;1;0;2018-10-07 00:48:00;7579
841018;70938;3;0;2018-10-07 00:52:00;7570
841019;38893;3;0;2018-10-07 00:52:00;7570
841020;70938;3;0;2018-10-07 00:52:00;7570
841021;158736;3;1;2018-10-07 00:56:00;7570
841023;158713;3;0;2018-10-07 01:01:00;7570
841024;156323;3;0;2018-10-07 01:05:00;7570
841025;158738;3;0;2018-10-07 01:14:00;7570
841026;158739;3;0;2018-10-07 01:16:00;7570
841031;157443;3;0;2018-10-07 01:28:00;7570
841032;157444;3;0;2018-10-07 01:29:00;7570
841033;158115;3;0;2018-10-07 01:31:00;7570
841034;158116;3;0;2018-10-07 01:32:00;7570
841035;132153;3;0;2018-10-07 01:33:00;7570
841040;158734;3;0;2018-10-07 01:47:00;7570
841041;157762;1;0;2018-10-07 01:56:00;7579
841042;157760;1;0;2018-10-07 01:56:00;7579
841043;133438;3;0;2018-10-07 02:05:00;7570
841049;38893;3;0;2018-10-07 02:10:00;7570
841054;149019;2;0;2018-10-07 02:15:00;7570
841055;149019;3;0;2018-10-07 02:15:00;7570
841056;149019;3;0;2018-10-07 02:15:00;7570
841059;124363;1;0;2018-10-07 02:21:00;7579
841060;40119;3;0;2018-10-07 02:21:00;7570
841065;158740;3;0;2018-10-07 02:39:00;7570
841066;158741;3;0;2018-10-07 02:44:00;7570
841067;124363;1;0;2018-10-07 02:44:00;7579
841070;158744;3;0;2018-10-07 02:55:00;7570
841071;158743;3;0;2018-10-07 02:57:00;7570
841072;157762;1;0;2018-10-07 03:04:00;1031
841075;26013;1;0;2018-10-07 03:42:00;1031
841076;127489;1;0;2018-10-07 03:47:00;1031
841077;53207;1;0;2018-10-07 03:48:00;1031
841078;120626;1;0;2018-10-07 03:50:00;1031
841085;158745;3;0;2018-10-07 04:04:00;7570
841086;74744;3;0;2018-10-07 04:04:00;7570
841090;158744;3;0;2018-10-07 04:11:00;7570
841091;74744;3;0;2018-10-07 04:11:00;7570
841092;158654;1;0;2018-10-07 04:18:00;7579
841095;158614;1;0;2018-10-07 05:05:00;7579
841096;158232;1;0;2018-10-07 05:11:00;7579
841101;158235;1;0;2018-10-07 05:13:00;7579
841102;158238;1;0;2018-10-07 05:15:00;7579
841121;71112;3;0;2018-10-07 05:27:00;7570
841122;29771;3;0;2018-10-07 05:29:00;7570
841123;29771;3;0;2018-10-07 05:30:00;7570
841127;71112;3;0;2018-10-07 05:34:00;7570
841128;158741;3;0;2018-10-07 05:35:00;7570
841141;158717;1;0;2018-10-07 05:43:00;1031
841142;124361;1;0;2018-10-07 05:43:00;1031
841143;158723;1;0;2018-10-07 05:43:00;1031
841144;124361;1;0;2018-10-07 05:43:00;1031
841145;158721;1;0;2018-10-07 05:43:00;1031
841152;150922;3;0;2018-10-07 06:02:00;7570
841155;151767;3;0;2018-10-07 06:20:00;7570
841167;113122;1;0;2018-10-07 06:39:00;1031
841168;117936;3;0;2018-10-07 06:40:00;7448
841169;158322;3;0;2018-10-07 06:44:00;7448
841170;155175;1;0;2018-10-07 06:55:00;1031
841179;158690;3;0;2018-10-07 07:09:00;7448
841185;158750;3;1;2018-10-07 07:28:00;7448
841191;158751;3;0;2018-10-07 07:54:00;7448
841192;158752;3;0;2018-10-07 07:56:00;7448
841193;158752;3;1;2018-10-07 07:57:00;7448
841203;157802;3;0;2018-10-07 08:17:00;7570
841229;128358;1;0;2018-10-07 09:11:00;1031
841230;57921;1;0;2018-10-07 09:12:00;1031
837352;157430;1;0;2018-09-29 12:56:00;1031
837353;146055;1;0;2018-09-29 12:56:00;1031
837354;96893;1;0;2018-09-29 12:56:00;1031
837360;153362;1;0;2018-09-29 12:59:00;1031
837361;158311;1;0;2018-09-29 13:03:00;1031
837362;158313;1;0;2018-09-29 13:03:00;1031
837363;158306;1;0;2018-09-29 13:04:00;1031
837364;158305;1;0;2018-09-29 13:04:00;1031
837368;158306;1;0;2018-09-29 13:07:00;7536
837369;158305;1;0;2018-09-29 13:07:00;7536
837372;158316;1;0;2018-09-29 13:10:00;7536
837373;158313;1;0;2018-09-29 13:10:00;7536
837376;158326;1;0;2018-09-29 13:20:00;7536
837377;143444;1;0;2018-09-29 13:20:00;7536
837379;143444;1;0;2018-09-29 13:22:00;7536
837380;143444;1;0;2018-09-29 13:22:00;7536
837394;98250;1;0;2018-09-29 13:35:00;7536
837395;158324;3;0;2018-09-29 13:36:00;7448
837399;158325;3;0;2018-09-29 13:37:00;7448
837400;158099;3;0;2018-09-29 13:37:00;7448
837404;158099;3;0;2018-09-29 13:39:00;7448
837408;123502;1;0;2018-09-29 14:03:00;1031
837409;123500;1;0;2018-09-29 14:03:00;7536
837410;123502;1;0;2018-09-29 14:16:00;7536
837414;123405;1;0;2018-09-29 14:17:00;7536
837415;70938;1;0;2018-09-29 14:17:00;7536
837416;51605;1;0;2018-09-29 14:18:00;1031
837420;142854;1;0;2018-09-29 14:20:00;1031
837421;51605;1;0;2018-09-29 14:21:00;7536
837422;148537;1;0;2018-09-29 14:21:00;7536
837425;154616;3;0;2018-09-29 14:23:00;7448
837428;93858;3;0;2018-09-29 14:29:00;7448
837432;155777;3;0;2018-09-29 14:38:00;7448
837433;155731;3;0;2018-09-29 14:38:00;7448
837434;143438;3;0;2018-09-29 14:38:00;7448
837441;151438;1;0;2018-09-29 14:47:00;1031
837442;153386;1;0;2018-09-29 14:48:00;1031
837443;158177;1;0;2018-09-29 14:48:00;1031
837449;147677;1;0;2018-09-29 14:49:00;1031
837450;158192;1;0;2018-09-29 14:57:00;1031
837451;158193;1;0;2018-09-29 14:57:00;1031
837457;158132;3;0;2018-09-29 15:09:00;7448
837458;158328;3;0;2018-09-29 15:10:00;7448
837463;158184;1;0;2018-09-29 15:18:00;1031
837464;151455;1;0;2018-09-29 15:18:00;1031
837465;158180;1;0;2018-09-29 15:18:00;1031
837471;158304;1;0;2018-09-29 15:28:00;7536
837473;153353;1;0;2018-09-29 15:33:00;1031
837474;145704;1;0;2018-09-29 15:34:00;1031
837479;116193;1;0;2018-09-29 15:36:00;7536
837480;158331;3;0;2018-09-29 15:36:00;7448
837485;132375;3;0;2018-09-29 15:39:00;7448
837486;48121;3;0;2018-09-29 15:39:00;7448
837487;47035;3;0;2018-09-29 15:39:00;7448
837491;47035;3;0;2018-09-29 15:40:00;7448
837492;143619;1;0;2018-09-29 15:41:00;1031
837493;158332;3;0;2018-09-29 15:41:00;7448
837497;158334;3;0;2018-09-29 15:43:00;7448
837498;158329;3;0;2018-09-29 15:43:00;7448
837501;158335;3;0;2018-09-29 15:52:00;7448
837504;151430;1;0;2018-09-29 16:06:00;7536
837505;157429;1;0;2018-09-29 16:07:00;7536
837506;158329;3;0;2018-09-29 16:14:00;7448
837509;158334;3;0;2018-09-29 16:28:00;7448
837510;158330;3;0;2018-09-29 16:29:00;7448
